"Disease","County","Year","Sex","Cases","Population","Rate","Lower 95% CI","Upper 95% CI","Annotation Code"
Chlamydia,Mendocino,2013,Total,306,89346,342.5,305.2,383.0,
Chlamydia,Mendocino,2014,Female,204,44895,454.4,394.3,521.0,
Chlamydia,Mendocino,2014,Male,75,45213,165.9,130.5,207.9,
Chlamydia,Mendocino,2014,Total,279,90108,309.6,274.4,348.1,
Chlamydia,Mendocino,2015,Female,292,44982,649.1,577.0,727.8,
Chlamydia,Mendocino,2015,Male,88,45216,194.6,156.1,239.7,
Chlamydia,Mendocino,2015,Total,382,90198,423.5,382.2,468.1,
Chlamydia,Mendocino,2016,Female,238,45392,524.3,460.0,595.1,
Chlamydia,Mendocino,2016,Male,95,45629,208.2,168.5,254.5,
Chlamydia,Mendocino,2016,Total,333,91021,365.9,327.7,407.2,
Chlamydia,Mendocino,2017,Female,258,45687,564.7,498.1,637.8,
Chlamydia,Mendocino,2017,Male,101,45922,219.9,179.2,267.2,
Chlamydia,Mendocino,2017,Total,359,91609,391.9,352.5,434.5,
Chlamydia,Mendocino,2018,Female,312,45694,682.8,609.4,762.6,
Chlamydia,Mendocino,2018,Male,121,46032,262.9,218.2,314.0,
Chlamydia,Mendocino,2018,Total,434,91726,473.1,429.8,519.7,
Chlamydia,Mendocino,2019,Female,288,45640,631.0,560.4,708.0,
Chlamydia,Mendocino,2019,Male,120,46087,260.4,215.9,311.3,
Chlamydia,Mendocino,2019,Total,410,91727,447.0,404.8,492.3,
Chlamydia,Mendocino,2020,Female,275,45627,602.7,533.8,678.1,
Chlamydia,Mendocino,2020,Male,101,45975,219.7,179.0,266.9,
Chlamydia,Mendocino,2020,Total,377,91602,411.6,371.1,455.2,
Chlamydia,Merced,2001,Female,426,108778,391.6,355.4,430.6,
Chlamydia,Merced,2001,Male,55,108541,50.7,38.2,66.0,
Chlamydia,Merced,2001,Total,481,217319,221.3,202.0,242.0,
Chlamydia,Merced,2002,Female,557,111411,500.0,459.4,543.1,
Chlamydia,Merced,2002,Male,95,111322,85.3,69.0,104.3,
Chlamydia,Merced,2002,Total,652,222733,292.7,270.7,316.0,
Chlamydia,Merced,2003,Female,710,114558,619.8,575.1,666.9,
Chlamydia,Merced,2003,Male,152,114624,132.6,112.4,155.4,
Chlamydia,Merced,2003,Total,864,229182,377.0,352.3,402.9,
Chlamydia,Merced,2004,Female,701,117671,595.7,552.6,641.4,
Chlamydia,Merced,2004,Male,198,117878,168.0,145.4,193.0,
Chlamydia,Merced,2004,Total,900,235549,382.1,357.6,407.8,
Chlamydia,Merced,2005,Female,804,120117,669.3,624.0,717.1,
Chlamydia,Merced,2005,Male,233,120483,193.4,169.4,219.9,
Chlamydia,Merced,2005,Total,1037,240600,431.0,405.2,458.0,
Chlamydia,Merced,2006,Female,798,122487,651.5,607.2,698.1,
Chlamydia,Merced,2006,Male,259,123068,210.5,185.6,237.7,
Chlamydia,Merced,2006,Total,1058,245555,430.9,405.3,457.6,
Chlamydia,Merced,2007,Female,712,124354,572.6,531.4,616.1,
Chlamydia,Merced,2007,Male,189,125184,151.0,130.2,174.1,
Chlamydia,Merced,2007,Total,901,249538,361.1,337.9,385.4,
Chlamydia,Merced,2008,Female,700,125498,557.8,517.3,600.5,
Chlamydia,Merced,2008,Male,176,126434,139.2,119.4,161.3,
Chlamydia,Merced,2008,Total,877,251932,348.1,325.5,371.9,
Chlamydia,Merced,2009,Female,669,126418,529.2,489.9,570.7,
Chlamydia,Merced,2009,Male,190,127705,148.8,128.4,171.5,
Chlamydia,Merced,2009,Total,860,254123,338.4,316.2,361.8,
Chlamydia,Merced,2010,Female,813,127403,638.1,595.1,683.4,
Chlamydia,Merced,2010,Male,182,129302,140.8,121.1,162.7,
Chlamydia,Merced,2010,Total,995,256705,387.6,363.9,412.4,
Chlamydia,Merced,2011,Female,808,128623,628.2,585.7,672.9,
Chlamydia,Merced,2011,Male,230,131077,175.5,153.5,199.6,
Chlamydia,Merced,2011,Total,1039,259700,400.1,376.2,425.1,
Chlamydia,Merced,2012,Female,877,129848,675.4,631.6,721.5,
Chlamydia,Merced,2012,Male,239,132455,180.4,158.3,204.8,
Chlamydia,Merced,2012,Total,1117,262303,425.8,401.3,451.5,
Chlamydia,Merced,2013,Female,815,130223,625.9,583.7,670.2,
Chlamydia,Merced,2013,Male,221,133101,166.0,144.9,189.4,
Chlamydia,Merced,2013,Total,1036,263324,393.4,369.9,418.1,
Chlamydia,Merced,2014,Female,804,131187,612.9,571.3,656.6,
Chlamydia,Merced,2014,Male,245,134369,182.3,160.2,206.6,
Chlamydia,Merced,2014,Total,1051,265556,395.8,372.2,420.4,
Chlamydia,Merced,2015,Female,839,132031,635.5,593.3,679.8,
Chlamydia,Merced,2015,Male,283,135068,209.5,185.8,235.4,
Chlamydia,Merced,2015,Total,1124,267099,420.8,396.6,446.1,
Chlamydia,Merced,2016,Female,905,132892,681.0,637.5,726.7,
Chlamydia,Merced,2016,Male,296,135809,218.0,193.9,244.2,
Chlamydia,Merced,2016,Total,1205,268701,448.5,423.5,474.4,
Chlamydia,Merced,2017,Female,713,134686,529.4,491.3,569.6,
Chlamydia,Merced,2017,Male,323,137924,234.2,209.4,261.1,
Chlamydia,Merced,2017,Total,1041,272610,381.9,359.1,405.7,
Chlamydia,Merced,2018,Female,1147,135808,844.6,796.6,894.7,
Chlamydia,Merced,2018,Male,495,139063,356.0,325.3,388.7,
Chlamydia,Merced,2018,Total,1645,274871,598.5,570.0,628.0,
Chlamydia,Merced,2019,Female,1164,137489,846.6,798.9,896.5,
Chlamydia,Merced,2019,Male,490,140668,348.3,318.2,380.5,
Chlamydia,Merced,2019,Total,1656,278157,595.3,567.1,624.6,
Chlamydia,Merced,2020,Female,890,138828,641.1,599.8,684.5,
Chlamydia,Merced,2020,Male,393,142045,276.7,250.0,305.4,
Chlamydia,Merced,2020,Total,1290,280873,459.3,434.6,485.0,
Chlamydia,Modoc,2001,Female,,4670,,,,s
Chlamydia,Modoc,2001,Male,,4764,,,,s
Chlamydia,Modoc,2001,Total,6,9434,63.6,23.3,138.4,*
Chlamydia,Modoc,2002,Female,,4651,,,,s
Chlamydia,Modoc,2002,Male,,4749,,,,s
Chlamydia,Modoc,2002,Total,10,9400,106.4,51.0,195.6,*
Chlamydia,Modoc,2003,Female,,4695,,,,s
Chlamydia,Modoc,2003,Male,,4816,,,,s
Chlamydia,Modoc,2003,Total,7,9511,73.6,29.6,151.6,*
Chlamydia,Modoc,2004,Female,,4740,,,,s
Chlamydia,Modoc,2004,Male,,4862,,,,s
Chlamydia,Modoc,2004,Total,6,9602,62.5,22.9,136.0,*
Chlamydia,Modoc,2005,Female,,4737,,,,s
Chlamydia,Modoc,2005,Male,,4851,,,,s
Chlamydia,Modoc,2005,Total,10,9588,104.3,50.0,191.7,*
Chlamydia,Modoc,2006,Female,,4763,,,,s
Chlamydia,Modoc,2006,Male,,4876,,,,s
Chlamydia,Modoc,2006,Total,13,9639,134.9,71.8,230.5,
Chlamydia,Modoc,2007,Female,,4744,,,,s
Chlamydia,Modoc,2007,Male,,4846,,,,s
Chlamydia,Modoc,2007,Total,14,9590,146.0,79.8,244.8,
Chlamydia,Modoc,2008,Female,,4760,,,,s
Chlamydia,Modoc,2008,Male,,4863,,,,s
Chlamydia,Modoc,2008,Total,12,9623,124.7,64.5,217.7,
Chlamydia,Modoc,2009,Female,,4776,,,,s
Chlamydia,Modoc,2009,Male,,4856,,,,s
Chlamydia,Modoc,2009,Total,6,9632,62.3,22.9,135.5,*
Chlamydia,Modoc,2010,Female,,4834,,,,s
Chlamydia,Modoc,2010,Male,,4879,,,,s
Chlamydia,Modoc,2010,Total,1,9713,10.3,0.3,57.3,*
Chlamydia,Modoc,2011,Female,,4697,,,,s
Chlamydia,Modoc,2011,Male,,4782,,,,s
Chlamydia,Modoc,2011,Total,6,9479,63.3,23.2,137.7,*
Chlamydia,Modoc,2012,Female,,4614,,,,s
Chlamydia,Modoc,2012,Male,,4727,,,,s
Chlamydia,Modoc,2012,Total,9,9341,96.3,44.1,182.8,*
Chlamydia,Modoc,2013,Female,,4493,,,,s
Chlamydia,Modoc,2013,Male,,4556,,,,s
Chlamydia,Modoc,2013,Total,11,9049,121.6,60.7,217.4,*
Chlamydia,Modoc,2014,Female,,4463,,,,s
Chlamydia,Modoc,2014,Male,,4496,,,,s
Chlamydia,Modoc,2014,Total,6,8959,67.0,24.6,145.7,*
Chlamydia,Modoc,2015,Female,,4450,,,,s
Chlamydia,Modoc,2015,Male,,4502,,,,s
Chlamydia,Modoc,2015,Total,10,8952,111.7,53.6,205.3,*
Chlamydia,Modoc,2016,Female,,4360,,,,s
Chlamydia,Modoc,2016,Male,,4435,,,,s
Chlamydia,Modoc,2016,Total,22,8795,250.1,156.8,378.5,
Chlamydia,Modoc,2017,Female,,4311,,,,s
Chlamydia,Modoc,2017,Male,,4380,,,,s
Chlamydia,Modoc,2017,Total,14,8691,161.1,88.1,270.1,
Chlamydia,Modoc,2018,Female,,4330,,,,s
Chlamydia,Modoc,2018,Male,,4425,,,,s
Chlamydia,Modoc,2018,Total,19,8755,217.0,130.7,338.7,
Chlamydia,Modoc,2019,Female,,4312,,,,s
Chlamydia,Modoc,2019,Male,,4397,,,,s
Chlamydia,Modoc,2019,Total,10,8709,114.8,55.1,211.1,*
Chlamydia,Modoc,2020,Female,,4312,,,,s
Chlamydia,Modoc,2020,Male,,4391,,,,s
Chlamydia,Modoc,2020,Total,13,8703,149.4,79.6,255.3,
Chlamydia,Mono,2001,Female,,6031,,,,s
Chlamydia,Mono,2001,Male,,7182,,,,s
Chlamydia,Mono,2001,Total,6,13213,45.4,16.7,98.8,*
Chlamydia,Mono,2002,Female,,6130,,,,s
Chlamydia,Mono,2002,Male,,7253,,,,s
Chlamydia,Mono,2002,Total,6,13383,44.8,16.5,97.6,*
Chlamydia,Mono,2003,Female,,6235,,,,s
Chlamydia,Mono,2003,Male,,7339,,,,s
Chlamydia,Mono,2003,Total,8,13574,58.9,25.4,116.1,*
Chlamydia,Mono,2004,Female,11,6322,174.0,86.9,311.1,*
Chlamydia,Mono,2004,Male,0,7404,0.0,0.0,49.8,#
Chlamydia,Mono,2004,Total,11,13726,80.1,40.0,143.3,*
Chlamydia,Mono,2005,Female,,6357,,,,s
Chlamydia,Mono,2005,Male,,7442,,,,s
Chlamydia,Mono,2005,Total,9,13799,65.2,29.8,123.8,*
Chlamydia,Mono,2006,Female,,6524,,,,s
Chlamydia,Mono,2006,Male,,7627,,,,s
Chlamydia,Mono,2006,Total,16,14151,113.1,64.6,183.5,
Chlamydia,Mono,2007,Female,,6548,,,,s
Chlamydia,Mono,2007,Male,,7664,,,,s
Chlamydia,Mono,2007,Total,15,14212,105.5,59.1,174.0,
Chlamydia,Mono,2008,Female,,6487,,,,s
Chlamydia,Mono,2008,Male,,7586,,,,s
Chlamydia,Mono,2008,Total,22,14073,156.3,98.0,236.6,
Chlamydia,Mono,2009,Female,,6524,,,,s
Chlamydia,Mono,2009,Male,,7551,,,,s
Chlamydia,Mono,2009,Total,29,14075,206.0,138.0,295.8,
Chlamydia,Mono,2010,Female,,6561,,,,s
Chlamydia,Mono,2010,Male,,7450,,,,s
Chlamydia,Mono,2010,Total,30,14011,214.1,144.5,305.5,
Chlamydia,Mono,2011,Female,,6655,,,,s
Chlamydia,Mono,2011,Male,,7588,,,,s
Chlamydia,Mono,2011,Total,26,14243,182.5,119.3,267.4,
Chlamydia,Mono,2012,Female,15,6531,229.7,128.6,378.5,
Chlamydia,Mono,2012,Male,11,7451,147.6,73.7,264.0,*
Chlamydia,Mono,2012,Total,26,13982,186.0,121.5,272.3,
Chlamydia,Mono,2013,Female,,6414,,,,s
Chlamydia,Mono,2013,Male,,7310,,,,s
Chlamydia,Mono,2013,Total,24,13724,174.9,112.1,260.1,
Chlamydia,Mono,2014,Female,,6401,,,,s
Chlamydia,Mono,2014,Male,,7316,,,,s
Chlamydia,Mono,2014,Total,22,13717,160.4,100.5,242.7,
Chlamydia,Mono,2015,Female,20,6336,315.7,192.9,487.1,
Chlamydia,Mono,2015,Male,12,7212,166.4,86.0,290.5,
Chlamydia,Mono,2015,Total,32,13548,236.2,161.6,333.3,
Chlamydia,Mono,2016,Female,15,6288,238.6,133.6,393.1,
Chlamydia,Mono,2016,Male,18,7101,253.5,150.3,400.3,
Chlamydia,Mono,2016,Total,33,13389,246.5,169.7,346.0,
Chlamydia,Mono,2017,Female,,6282,,,,s
Chlamydia,Mono,2017,Male,,7073,,,,s
Chlamydia,Mono,2017,Total,27,13355,202.2,133.3,294.0,
Chlamydia,Mono,2018,Female,,6214,,,,s
Chlamydia,Mono,2018,Male,,7008,,,,s
Chlamydia,Mono,2018,Total,22,13222,166.4,104.3,251.8,
Chlamydia,Mono,2019,Female,17,6232,272.8,159.0,436.4,
Chlamydia,Mono,2019,Male,15,6995,214.4,120.1,353.4,
Chlamydia,Mono,2019,Total,32,13227,241.9,165.5,341.4,
Chlamydia,Mono,2020,Female,14,6205,225.6,123.4,378.3,
Chlamydia,Mono,2020,Male,16,6980,229.2,131.1,372.0,
Chlamydia,Mono,2020,Total,30,13185,227.5,153.6,324.7,
Chlamydia,Monterey,2001,Female,967,196311,492.6,462.1,524.6,
Chlamydia,Monterey,2001,Male,208,209953,99.1,86.1,113.5,
Chlamydia,Monterey,2001,Total,1177,406264,289.7,273.4,306.7,
Chlamydia,Monterey,2002,Female,982,197739,496.6,466.1,528.6,
Chlamydia,Monterey,2002,Male,222,210860,105.3,91.9,120.1,
Chlamydia,Monterey,2002,Total,1204,408599,294.7,278.3,311.8,
Chlamydia,Monterey,2003,Female,949,199426,475.9,446.1,507.1,
Chlamydia,Monterey,2003,Male,274,212515,128.9,114.1,145.1,
Chlamydia,Monterey,2003,Total,1225,411941,297.4,281.0,314.5,
Chlamydia,Monterey,2004,Female,928,199399,465.4,436.0,496.3,
Chlamydia,Monterey,2004,Male,256,211722,120.9,106.6,136.7,
Chlamydia,Monterey,2004,Total,1187,411121,288.7,272.6,305.6,
Chlamydia,Monterey,2005,Female,1009,198136,509.2,478.4,541.6,
Chlamydia,Monterey,2005,Male,271,209838,129.1,114.2,145.5,
Chlamydia,Monterey,2005,Total,1281,407974,314.0,297.1,331.6,
Chlamydia,Monterey,2006,Female,1100,197244,557.7,525.3,591.5,
Chlamydia,Monterey,2006,Male,292,208633,140.0,124.4,157.0,
Chlamydia,Monterey,2006,Total,1394,405877,343.5,325.7,361.9,
Chlamydia,Monterey,2007,Female,1036,198192,522.7,491.5,555.5,
Chlamydia,Monterey,2007,Male,249,209704,118.7,104.5,134.4,
Chlamydia,Monterey,2007,Total,1286,407896,315.3,298.3,333.0,
Chlamydia,Monterey,2008,Female,1024,199794,512.5,481.7,544.8,
Chlamydia,Monterey,2008,Male,306,211083,145.0,129.2,162.1,
Chlamydia,Monterey,2008,Total,1331,410877,323.9,306.8,341.8,
Chlamydia,Monterey,2009,Female,1054,201138,524.0,492.9,556.5,
Chlamydia,Monterey,2009,Male,299,212452,140.7,125.2,157.6,
Chlamydia,Monterey,2009,Total,1353,413590,327.1,310.0,345.0,
Chlamydia,Monterey,2010,Female,1111,201978,550.1,518.3,583.3,
Chlamydia,Monterey,2010,Male,314,213978,146.7,131.0,163.9,
Chlamydia,Monterey,2010,Total,1426,415956,342.8,325.3,361.1,
Chlamydia,Monterey,2011,Female,1143,203807,560.8,528.9,594.2,
Chlamydia,Monterey,2011,Male,384,216444,177.4,160.1,196.1,
Chlamydia,Monterey,2011,Total,1530,420251,364.1,346.1,382.7,
Chlamydia,Monterey,2012,Female,1342,205989,651.5,617.2,687.2,
Chlamydia,Monterey,2012,Male,416,218456,190.4,172.6,209.6,
Chlamydia,Monterey,2012,Total,1761,424445,414.9,395.8,434.7,
Chlamydia,Monterey,2013,Female,1130,207126,545.6,514.3,578.2,
Chlamydia,Monterey,2013,Male,437,219229,199.3,181.1,218.9,
Chlamydia,Monterey,2013,Total,1569,426355,368.0,350.0,386.6,
Chlamydia,Monterey,2014,Female,1199,208382,575.4,543.4,608.8,
Chlamydia,Monterey,2014,Male,487,220251,221.1,201.9,241.6,
Chlamydia,Monterey,2014,Total,1689,428633,394.0,375.5,413.3,
Chlamydia,Monterey,2015,Female,1252,210411,595.0,562.6,628.8,
Chlamydia,Monterey,2015,Male,532,223067,238.5,218.7,259.6,
Chlamydia,Monterey,2015,Total,1788,433478,412.5,393.6,432.0,
Chlamydia,Monterey,2016,Female,1305,212126,615.2,582.4,649.4,
Chlamydia,Monterey,2016,Male,506,224990,224.9,205.7,245.4,
Chlamydia,Monterey,2016,Total,1813,437116,414.8,395.9,434.3,
Chlamydia,Monterey,2017,Female,1464,212582,688.7,654.0,724.7,
Chlamydia,Monterey,2017,Male,667,225429,295.9,273.9,319.2,
Chlamydia,Monterey,2017,Total,2134,438011,487.2,466.8,508.3,
Chlamydia,Monterey,2018,Female,1556,213487,728.9,693.2,765.8,
Chlamydia,Monterey,2018,Male,679,226131,300.3,278.1,323.7,
Chlamydia,Monterey,2018,Total,2239,439618,509.3,488.5,530.8,
Chlamydia,Monterey,2019,Female,1674,214138,781.7,744.9,819.9,
Chlamydia,Monterey,2019,Male,759,226736,334.8,311.4,359.4,
Chlamydia,Monterey,2019,Total,2435,440874,552.3,530.6,574.6,
Chlamydia,Monterey,2020,Female,1320,213285,618.9,586.0,653.1,
Chlamydia,Monterey,2020,Male,587,225723,260.1,239.5,281.9,
Chlamydia,Monterey,2020,Total,1915,439008,436.2,416.9,456.2,
Chlamydia,Napa,2001,Female,88,63209,139.2,111.7,171.5,
Chlamydia,Napa,2001,Male,19,62979,30.2,18.2,47.1,
Chlamydia,Napa,2001,Total,111,126188,88.0,72.4,105.9,
Chlamydia,Napa,2002,Female,100,64104,156.0,126.9,189.7,
Chlamydia,Napa,2002,Male,13,63838,20.4,10.8,34.8,
Chlamydia,Napa,2002,Total,113,127942,88.3,72.8,106.2,
Chlamydia,Napa,2003,Female,111,64875,171.1,140.8,206.0,
Chlamydia,Napa,2003,Male,22,64547,34.1,21.4,51.6,
Chlamydia,Napa,2003,Total,133,129422,102.8,86.1,121.8,
Chlamydia,Napa,2004,Female,110,65235,168.6,138.6,203.2,
Chlamydia,Napa,2004,Male,36,64969,55.4,38.8,76.7,
Chlamydia,Napa,2004,Total,146,130204,112.1,94.7,131.9,
Chlamydia,Napa,2005,Female,187,65504,285.5,246.1,329.4,
Chlamydia,Napa,2005,Male,59,65236,90.4,68.9,116.6,
Chlamydia,Napa,2005,Total,246,130740,188.2,165.4,213.2,
Chlamydia,Napa,2006,Female,199,66125,300.9,260.6,345.7,
Chlamydia,Napa,2006,Male,53,65795,80.6,60.3,105.4,
Chlamydia,Napa,2006,Total,254,131920,192.5,169.6,217.7,
Chlamydia,Napa,2007,Female,182,66731,272.7,234.6,315.3,
Chlamydia,Napa,2007,Male,59,66424,88.8,67.6,114.6,
Chlamydia,Napa,2007,Total,241,133155,181.0,158.9,205.3,
Chlamydia,Napa,2008,Female,191,67533,282.8,244.2,325.8,
Chlamydia,Napa,2008,Male,57,67253,84.8,64.2,109.8,
Chlamydia,Napa,2008,Total,248,134786,184.0,161.8,208.4,
Chlamydia,Napa,2009,Female,173,67950,254.6,218.1,295.4,
Chlamydia,Napa,2009,Male,51,67714,75.3,56.1,99.0,
Chlamydia,Napa,2009,Total,224,135664,165.1,144.2,188.2,
Chlamydia,Napa,2010,Female,192,68362,280.9,242.6,323.4,
Chlamydia,Napa,2010,Male,72,68206,105.6,82.6,132.9,
Chlamydia,Napa,2010,Total,265,136568,194.0,171.4,218.8,
Chlamydia,Napa,2011,Female,240,68799,348.8,306.2,395.8,
Chlamydia,Napa,2011,Male,76,68669,110.7,87.2,138.5,
Chlamydia,Napa,2011,Total,316,137468,229.9,205.2,256.6,
Chlamydia,Napa,2012,Female,240,69454,345.6,303.3,392.1,
Chlamydia,Napa,2012,Male,99,69405,142.6,115.9,173.6,
Chlamydia,Napa,2012,Total,340,138859,244.9,219.5,272.3,
Chlamydia,Napa,2013,Female,219,69739,314.0,273.9,358.4,
Chlamydia,Napa,2013,Male,80,69639,114.9,91.1,143.0,
Chlamydia,Napa,2013,Total,299,139378,214.5,190.9,240.2,
Chlamydia,Napa,2014,Female,268,70314,381.1,336.9,429.5,
Chlamydia,Napa,2014,Male,110,70147,156.8,128.9,189.0,
Chlamydia,Napa,2014,Total,380,140461,270.5,244.0,299.1,
Chlamydia,Napa,2015,Female,308,70554,436.5,389.2,488.0,
Chlamydia,Napa,2015,Male,135,70401,191.8,160.8,226.9,
Chlamydia,Napa,2015,Total,443,140955,314.3,285.7,344.9,
Chlamydia,Napa,2016,Female,307,70670,434.4,387.3,485.7,
Chlamydia,Napa,2016,Male,133,70419,188.9,158.2,223.8,
Chlamydia,Napa,2016,Total,441,141089,312.6,284.1,343.1,
Chlamydia,Napa,2017,Female,375,70204,534.2,481.6,590.9,
Chlamydia,Napa,2017,Male,174,70095,248.2,212.8,287.9,
Chlamydia,Napa,2017,Total,550,140299,392.0,360.0,426.1,
Chlamydia,Napa,2018,Female,380,69925,543.4,490.3,600.8,
Chlamydia,Napa,2018,Male,200,69633,287.2,248.8,329.8,
Chlamydia,Napa,2018,Total,584,139558,418.5,385.3,453.7,
Chlamydia,Napa,2019,Female,414,69650,594.4,538.7,654.3,
Chlamydia,Napa,2019,Male,183,69315,264.0,227.2,305.1,
Chlamydia,Napa,2019,Total,598,138965,430.3,396.6,466.2,
Chlamydia,Napa,2020,Female,283,69373,407.9,361.9,458.2,
Chlamydia,Napa,2020,Male,142,69060,205.6,173.2,242.3,
Chlamydia,Napa,2020,Total,427,138433,308.5,279.9,339.1,
Chlamydia,Nevada,2001,Female,59,47308,124.7,95.0,160.8,
Chlamydia,Nevada,2001,Male,28,46207,60.6,40.3,87.6,
Chlamydia,Nevada,2001,Total,87,93515,93.0,74.5,114.7,
Chlamydia,Nevada,2002,Female,74,47859,154.6,121.4,194.1,
Chlamydia,Nevada,2002,Male,31,46721,66.4,45.1,94.2,
Chlamydia,Nevada,2002,Total,106,94580,112.1,91.8,135.5,
Chlamydia,Nevada,2003,Female,79,48555,162.7,128.8,202.7,
Chlamydia,Nevada,2003,Male,30,47419,63.3,42.7,90.3,
Chlamydia,Nevada,2003,Total,109,95974,113.6,93.3,137.0,
Chlamydia,Nevada,2004,Female,82,49110,167.0,132.8,207.2,
Chlamydia,Nevada,2004,Male,29,47997,60.4,40.5,86.8,
Chlamydia,Nevada,2004,Total,111,97107,114.3,94.0,137.6,
Chlamydia,Nevada,2005,Female,88,49469,177.9,142.7,219.1,
Chlamydia,Nevada,2005,Male,36,48333,74.5,52.2,103.1,
Chlamydia,Nevada,2005,Total,124,97802,126.8,105.5,151.1,
Chlamydia,Nevada,2006,Female,81,49734,162.9,129.4,202.4,
Chlamydia,Nevada,2006,Male,31,48600,63.8,43.3,90.5,
Chlamydia,Nevada,2006,Total,112,98334,113.9,93.8,137.0,
Chlamydia,Nevada,2007,Female,106,49780,212.9,174.4,257.5,
Chlamydia,Nevada,2007,Male,32,48700,65.7,44.9,92.7,
Chlamydia,Nevada,2007,Total,138,98480,140.1,117.7,165.5,
Chlamydia,Nevada,2008,Female,99,49837,198.6,161.5,241.8,
Chlamydia,Nevada,2008,Male,39,48843,79.8,56.8,109.1,
Chlamydia,Nevada,2008,Total,138,98680,139.8,117.5,165.2,
Chlamydia,Nevada,2009,Female,83,49713,167.0,133.0,206.9,
Chlamydia,Nevada,2009,Male,31,48719,63.6,43.2,90.3,
Chlamydia,Nevada,2009,Total,114,98432,115.8,95.5,139.1,
Chlamydia,Nevada,2010,Female,98,49975,196.1,159.2,238.9,
Chlamydia,Nevada,2010,Male,44,48859,90.1,65.4,120.9,
Chlamydia,Nevada,2010,Total,142,98834,143.7,121.0,169.3,
Chlamydia,Nevada,2011,Female,99,50119,197.5,160.6,240.4,
Chlamydia,Nevada,2011,Male,46,49103,93.7,68.6,124.9,
Chlamydia,Nevada,2011,Total,146,99222,147.1,124.3,173.0,
Chlamydia,Nevada,2012,Female,119,50105,237.5,196.8,284.1,
Chlamydia,Nevada,2012,Male,53,49159,107.8,80.8,141.0,
Chlamydia,Nevada,2012,Total,172,99264,173.3,148.4,201.2,
Chlamydia,Nevada,2013,Female,130,50099,259.5,216.8,308.0,
Chlamydia,Nevada,2013,Male,47,49294,95.3,70.1,126.8,
Chlamydia,Nevada,2013,Total,179,99393,180.1,154.7,208.5,
Chlamydia,Nevada,2014,Female,150,50533,296.8,251.3,348.2,
Chlamydia,Nevada,2014,Male,66,49837,132.4,102.4,168.5,
Chlamydia,Nevada,2014,Total,216,100370,215.2,187.5,245.9,
Chlamydia,Nevada,2015,Female,143,50581,282.7,238.3,333.0,
Chlamydia,Nevada,2015,Male,80,49875,160.4,127.2,199.6,
Chlamydia,Nevada,2015,Total,225,100456,224.0,195.7,255.2,
Chlamydia,Nevada,2016,Female,156,50747,307.4,261.1,359.5,
Chlamydia,Nevada,2016,Male,91,50172,181.4,146.1,222.6,
Chlamydia,Nevada,2016,Total,247,100919,244.8,215.2,277.2,
